Participant,Item,EventIndex,EventTime,TimeSinceLastEvent,TotalItemTime,Results.reception.time,Controller.name,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,Subject,age,group,item,itemCond,Sentence1,Sentence1Cond,Sentence2,Sentence2Cond,Sentence3,Sentence3Cond,Sentence4,Sentence4Cond,Sentence5,Sentence5Cond,Sentence6,Sentence6Cond,Sentence7,Sentence7Cond,Sentence8,Sentence8Cond,Comments
e8cbee887ff48a5f732382ffa9fac6e1,6,19,1742307752643,629.0,71957,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(3%2C 7),495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,Dopped Ben made another announcement on March 28.
e8cbee887ff48a5f732382ffa9fac6e1,6,20,1742307758065,5422.0,71957,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,I e-mailed your bothersome assistant earlier this morning.,495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,Dropped on (16%2C 10)
e8cbee887ff48a5f732382ffa9fac6e1,6,21,1742307763620,5555.0,71957,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(16%2C 10),495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,Dopped I e-mailed your bothersome assistant earlier this morning.
e8cbee887ff48a5f732382ffa9fac6e1,6,22,1742307765396,1776.0,71957,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,Dr. Hart killed our kind pet.,495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,Dropped on (12%2C 2)
e8cbee887ff48a5f732382ffa9fac6e1,6,23,1742307766224,828.0,71957,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(12%2C 2),495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,Dopped Dr. Hart killed our kind pet.
e8cbee887ff48a5f732382ffa9fac6e1,6,24,1742307767374,1150.0,71957,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,Dignitaries condemn the act.,495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,Dropped on (13%2C 6)
e8cbee887ff48a5f732382ffa9fac6e1,6,25,1742307769427,2053.0,71957,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(13%2C 6),495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,Dopped Dignitaries condemn the act.
e8cbee887ff48a5f732382ffa9fac6e1,6,26,1742307770994,1567.0,71957,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,Jane calls the aggressive bluff.,495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,Dropped on (25%2C 4)
e8cbee887ff48a5f732382ffa9fac6e1,6,27,1742307771895,901.0,71957,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(25%2C 4),495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,Dopped Jane calls the aggressive bluff.
e8cbee887ff48a5f732382ffa9fac6e1,6,28,1742307773140,1245.0,71957,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another announcement on March 28.:(3%2C 7);I e-mailed your bothersome assistant earlier this morning.:(16%2C 10);He had this stubborn habit of telling you everything.:(5%2C 2);Dignitaries condemn the act.:(13%2C 6);I put my foot in the cool water.:(16%2C 12);Jane calls the aggressive bluff.:(25%2C 4);Dr. Hart killed our kind pet.:(12%2C 2);She loves giraffes.:(26%2C 6),495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,
e8cbee887ff48a5f732382ffa9fac6e1,6,29,1742307773141,1.0,71957,1742307860,PennController,0,trials,,Var,subject,Final,495698,495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,Value at the end of the trial
e8cbee887ff48a5f732382ffa9fac6e1,6,30,1742307773141,0.0,71957,1742307860,PennController,0,trials,,PennController,7,_Trial_,End,495698,25,1,1.0,Awareness,Ben made another announcement on March 28.,NoModAware2,I e-mailed your bothersome assistant earlier this morning.,ModAware4,He had this stubborn habit of telling you everything.,ModAware2,Dignitaries condemn the act.,NoModAware4,I put my foot in the cool water.,NoModAware4,Jane calls the aggressive bluff.,ModAware2,Dr. Hart killed our kind pet.,ModAware4,She loves giraffes.,NoModAware2,
e8cbee887ff48a5f732382ffa9fac6e1,7,0,1742307773144,0.0,29567,1742307860,PennController,0,trials,,PennController,8,_Trial_,Start,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,
e8cbee887ff48a5f732382ffa9fac6e1,7,1,1742307773144,0.0,29567,1742307860,PennController,0,trials,,PennController,8,_Header_,Start,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,
e8cbee887ff48a5f732382ffa9fac6e1,7,2,1742307773144,0.0,29567,1742307860,PennController,0,trials,,PennController,8,_Header_,End,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,
e8cbee887ff48a5f732382ffa9fac6e1,7,3,1742307775549,2405.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,Dr Johnson fixed my moody neck from a snowboard injury.,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dropped on (5%2C 2)
e8cbee887ff48a5f732382ffa9fac6e1,7,4,1742307776900,1351.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(5%2C 2),495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dopped Dr Johnson fixed my moody neck from a snowboard injury.
e8cbee887ff48a5f732382ffa9fac6e1,7,5,1742307782872,5972.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,I found the office to be very clean.,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dropped on (25%2C 2)
e8cbee887ff48a5f732382ffa9fac6e1,7,6,1742307783636,764.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(25%2C 2),495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dopped I found the office to be very clean.
e8cbee887ff48a5f732382ffa9fac6e1,7,7,1742307784714,1078.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,I won a helpful golf lesson certificate with Jacob through a charity auction .,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dropped on (19%2C 4)
e8cbee887ff48a5f732382ffa9fac6e1,7,8,1742307785733,1019.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(19%2C 4),495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dopped I won a helpful golf lesson certificate with Jacob through a charity auction .
e8cbee887ff48a5f732382ffa9fac6e1,7,9,1742307786768,1035.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,I won a helpful golf lesson certificate with Jacob through a charity auction .,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dropped on (23%2C 7)
e8cbee887ff48a5f732382ffa9fac6e1,7,10,1742307787787,1019.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(23%2C 7),495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dopped I won a helpful golf lesson certificate with Jacob through a charity auction .
e8cbee887ff48a5f732382ffa9fac6e1,7,11,1742307789467,1680.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,The politician pinched a few nerves yesterday with his choice of words.,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dropped on (5%2C 6)
e8cbee887ff48a5f732382ffa9fac6e1,7,12,1742307790448,981.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(5%2C 6),495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dopped The politician pinched a few nerves yesterday with his choice of words.
e8cbee887ff48a5f732382ffa9fac6e1,7,13,1742307791548,1100.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,Daren wrote this response on January 25.,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dropped on (4%2C 9)
e8cbee887ff48a5f732382ffa9fac6e1,7,14,1742307792490,942.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(4%2C 9),495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dopped Daren wrote this response on January 25.
e8cbee887ff48a5f732382ffa9fac6e1,7,15,1742307795353,2863.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,I got these funny pictures from Instagram.,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dropped on (26%2C 11)
e8cbee887ff48a5f732382ffa9fac6e1,7,16,1742307796029,676.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(26%2C 11),495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dopped I got these funny pictures from Instagram.
e8cbee887ff48a5f732382ffa9fac6e1,7,17,1742307797011,982.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,The managers staffed the cruel organization with toadies.,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dropped on (10%2C 8)
e8cbee887ff48a5f732382ffa9fac6e1,7,18,1742307798740,1729.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(10%2C 8),495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dopped The managers staffed the cruel organization with toadies.
e8cbee887ff48a5f732382ffa9fac6e1,7,19,1742307800241,1501.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,One of the boys wrote the hymn.,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dropped on (9%2C 4)
e8cbee887ff48a5f732382ffa9fac6e1,7,20,1742307801494,1253.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(9%2C 4),495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Dopped One of the boys wrote the hymn.
e8cbee887ff48a5f732382ffa9fac6e1,7,21,1742307802711,1217.0,29567,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my moody neck from a snowboard injury.:(5%2C 2);The politician pinched a few nerves yesterday with his choice of words.:(5%2C 6);I found the office to be very clean.:(25%2C 2);The managers staffed the cruel organization with toadies.:(10%2C 8);Daren wrote this response on January 25.:(4%2C 9);I won a helpful golf lesson certificate with Jacob through a charity auction .:(23%2C 7);I got these funny pictures from Instagram.:(26%2C 11);One of the boys wrote the hymn.:(9%2C 4),495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,
e8cbee887ff48a5f732382ffa9fac6e1,7,22,1742307802711,0.0,29567,1742307860,PennController,0,trials,,Var,subject,Final,495698,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,Value at the end of the trial
e8cbee887ff48a5f732382ffa9fac6e1,7,23,1742307802711,0.0,29567,1742307860,PennController,0,trials,,PennController,8,_Trial_,End,495698,25,1,2.0,Instigation,Dr Johnson fixed my moody neck from a snowboard injury.,ModInstigation2,The politician pinched a few nerves yesterday with his choice of words.,NoModInstigation2,I found the office to be very clean.,NoModInstigation4,The managers staffed the cruel organization with toadies.,ModInstigation4,Daren wrote this response on January 25.,NoModInstigation2,I won a helpful golf lesson certificate with Jacob through a charity auction .,ModInstigation2,I got these funny pictures from Instagram.,ModInstigation4,One of the boys wrote the hymn.,NoModInstigation4,
e8cbee887ff48a5f732382ffa9fac6e1,8,0,1742307802713,0.0,23782,1742307860,PennController,0,trials,,PennController,9,_Trial_,Start,495698,25,1,3.0,Sentience,I had the thoughtful mechanic working feverishly to get my motor replaced .,ModSentience4,He knows his content bees.,ModSentience2,Patrick made a phone call to Tom.,NoModSentience2,I urge all parishioners to come see Gus.,NoModSentience4,In the end%2C John kept his loyal promise.,ModSentience2,I saw this quiet place.,ModSentience4,Pound for pound%2C mountain lions eat more game than wolves .,NoModSentience4,I enjoyed my tour. ,NoModSentience2,
e8cbee887ff48a5f732382ffa9fac6e1,8,1,1742307802713,0.0,23782,1742307860,PennController,0,trials,,PennController,9,_Header_,Start,495698,25,1,3.0,Sentience,I had the thoughtful mechanic working feverishly to get my motor replaced .,ModSentience4,He knows his content bees.,ModSentience2,Patrick made a phone call to Tom.,NoModSentience2,I urge all parishioners to come see Gus.,NoModSentience4,In the end%2C John kept his loyal promise.,ModSentience2,I saw this quiet place.,ModSentience4,Pound for pound%2C mountain lions eat more game than wolves .,NoModSentience4,I enjoyed my tour. ,NoModSentience2,
e8cbee887ff48a5f732382ffa9fac6e1,8,2,1742307802714,1.0,23782,1742307860,PennController,0,trials,,PennController,9,_Header_,End,495698,25,1,3.0,Sentience,I had the thoughtful mechanic working feverishly to get my motor replaced .,ModSentience4,He knows his content bees.,ModSentience2,Patrick made a phone call to Tom.,NoModSentience2,I urge all parishioners to come see Gus.,NoModSentience4,In the end%2C John kept his loyal promise.,ModSentience2,I saw this quiet place.,ModSentience4,Pound for pound%2C mountain lions eat more game than wolves .,NoModSentience4,I enjoyed my tour. ,NoModSentience2,
e8cbee887ff48a5f732382ffa9fac6e1,8,3,1742307804403,1689.0,23782,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,I had the thoughtful mechanic working feverishly to get my motor replaced .,495698,25,1,3.0,Sentience,I had the thoughtful mechanic working feverishly to get my motor replaced .,ModSentience4,He knows his content bees.,ModSentience2,Patrick made a phone call to Tom.,NoModSentience2,I urge all parishioners to come see Gus.,NoModSentience4,In the end%2C John kept his loyal promise.,ModSentience2,I saw this quiet place.,ModSentience4,Pound for pound%2C mountain lions eat more game than wolves .,NoModSentience4,I enjoyed my tour. ,NoModSentience2,Dropped on (25%2C 2)
e8cbee887ff48a5f732382ffa9fac6e1,8,4,1742307805930,1527.0,23782,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(25%2C 2),495698,25,1,3.0,Sentience,I had the thoughtful mechanic working feverishly to get my motor replaced .,ModSentience4,He knows his content bees.,ModSentience2,Patrick made a phone call to Tom.,NoModSentience2,I urge all parishioners to come see Gus.,NoModSentience4,In the end%2C John kept his loyal promise.,ModSentience2,I saw this quiet place.,ModSentience4,Pound for pound%2C mountain lions eat more game than wolves .,NoModSentience4,I enjoyed my tour. ,NoModSentience2,Dopped I had the thoughtful mechanic working feverishly to get my motor replaced .
e8cbee887ff48a5f732382ffa9fac6e1,8,5,1742307807516,1586.0,23782,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drag,Patrick made a phone call to Tom.,495698,25,1,3.0,Sentience,I had the thoughtful mechanic working feverishly to get my motor replaced .,ModSentience4,He knows his content bees.,ModSentience2,Patrick made a phone call to Tom.,NoModSentience2,I urge all parishioners to come see Gus.,NoModSentience4,In the end%2C John kept his loyal promise.,ModSentience2,I saw this quiet place.,ModSentience4,Pound for pound%2C mountain lions eat more game than wolves .,NoModSentience4,I enjoyed my tour. ,NoModSentience2,Dropped on (7%2C 10)
e8cbee887ff48a5f732382ffa9fac6e1,8,6,1742307808771,1255.0,23782,1742307860,PennController,0,trials,,DragDrop,experimental-trials,Drop,(7%2C 10),495698,25,1,3.0,Sentience,I had the thoughtful mechanic working feverishly to get my motor replaced .,ModSentience4,He knows his content bees.,ModSentience2,Patrick made a phone call to Tom.,NoModSentience2,I urge all parishioners to come see Gus.,NoModSentience4,In the end%2C John kept his loyal promise.,ModSentience2,I saw this quiet place.,ModSentience4,Pound for pound%2C mountain lions eat more game than wolves .,NoModSentience4,I enjoyed my tour. ,NoModSentience2,Dopped Patrick made a phone call to Tom.
